"-aemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>-aemia</b>
<span class=""abrv""><i>suffix</i></span><div class=""content""><i>denoting</i> a specified condition of the blood."
"elephantiasis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elephantiasis</b> (el-i-făn-<b>ty</b>-ă-sis) <span class=""abrv""><i>n.</i></span><div class=""content"">gross enlargement of the skin and underlying connective tissues caused by obstruction of the lymph vessels. Obstruction is commonly caused by the parasitic filarial worms <i>Wuchereria bancrofti</i> and <i>Brugia malayi</i>. The parts most commonly affected are the legs but the scrotum, breasts, and vulva may also be involved. See also <a href=""entry://filariasis""><span class=""links"">FILARIASIS</span></a>."
"elevator","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elevator</b> (<b>el</b>-i-vay-ter) <span class=""abrv""><i>n.</i></span>
<br class=""nLine"" /><b>1</b> an instrument that is used to raise a depressed broken bone. <i>periosteal e.</i> an instrument used in orthopaedics to strip the fibrous tissue (periosteum) covering bone.
<br class=""nLine"" /><b>2</b> a lever-like instrument used to ease a tooth or root out of its socket during extraction."
"elimination","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elimination</b> (i-lim-i-<b>nay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">in physiology) the process of excretion of metabolic waste products from the blood by the kidneys and urinary tract."
"ELISA","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>ELISA</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://enzyme-linked immunosorbent assay""><span class=""links"">ENZYME-LINKED IMMUNO-SORBENT ASSAY</span></a>."
"elixir","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elixir</b> (i-<b>liks</b>-er) <span class=""abrv""><i>n.</i></span><div class=""content"">a preparation containing alcohol (ethanol) or glycerine, which is used as the vehicle for bitter or nauseous drugs."
"elliptocytosis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elliptocytosis</b> (i-lip-toh-sy-<b>toh</b>-sis) <span class=""abrv""><i>n.</i></span><div class=""content"">the presence of significant numbers of abnormal elliptical red cells (<i>elliptocytes</i> ) in the blood."
"em-","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>em-</b>
<span class=""abrv""><i>prefix</i></span>.<div class=""content"">see <a href=""entry://en-""><span class=""links"">EN-</span></a>."
"emaciation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emaciation</b> (i-may-si-<b>ay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">wasting of the body, caused by such conditions as malnutrition or cancer."
"emasculation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emasculation</b> (i-mas-kew-<b>lay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">strictly, surgical removal of the penis. The term is often used to mean loss of male characteristics, as a result of castration or emotional stress."
"embalming","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embalming</b> (im-<b>bahm</b>-ing) <span class=""abrv""><i>n.</i></span><div class=""content"">the preservation of a dead body by the introduction of chemical compounds that delay putrefaction."
"embolectomy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embolectomy</b> (em-bŏ-<b>lek</b>-tŏmi) <span class=""abrv""><i>n.</i></span><div class=""content"">surgical removal of an embolus in order to relieve arterial obstruction."
"embolism","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embolism</b> (<b>em</b>-bŏl-izm) <span class=""abrv""><i>n.</i></span><div class=""content"">the condition in which an embolus becomes lodged in an artery and obstructs its blood flow. Treatment is by anticoagulant therapy; major embolism is treated by embolectomy or streptokinase. <i>pulmonary e.</i> obstruction of the pulmonary artery by an embolus, usually a blood clot derived from phlebothrombosis of the leg veins. Large emboli result in acute heart failure. <i>systemic e.</i> embolism affecting any artery except the pulmonary artery. The embolus is often a blood clot formed in the heart in mitral valve disease or following myocardial infarction. See also <a href=""entry://air embolism""><span class=""links"">AIR EMBOLISM</span></a>."
"embolization","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embolization</b>
<i>(therapeutic embolization)</i> (em-bol-l-<b>zay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the introduction of occluding material, such as microspheres, into an artery in order to reduce or obstruct blood flow in such conditions as congenital arteriovenous malformations, angiodysplasia, malignant tumours, or arterial rupture."
"embolus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embolus</b> (<b>em</b>-bŏ-lŭs) <span class=""abrv""><i>n.</i></span> (<i>pl.</i> emboli)<div class=""content"">material, such as a blood clot, fat, air, amniotic fluid, or a foreign body, that is carried by the blood from one point in the circulation to lodge at another point (see <a href=""entry://embolism""><span class=""links"">EMBOLISM</span></a>)."
"embrocation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embrocation</b> (em-broh-<b>kay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">a lotion that is rubbed onto the body for the treatment of sprains and strains."
"embryo","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embryo</b> (<b>em</b>-bri-oh) <span class=""abrv""><i>n.</i></span><div class=""content"">an animal at an early stage of development, before birth (see illustration). In humans the term refers to the products of conception within the uterus up to the eighth week of development, during which time all the main organs are formed. Compare <a href=""entry://fetus""><span class=""links"">FETUS</span></a>. <center class=""centre""><img src=""000032.jpg"" class=""h_w_auto"" />
<br class=""nLine"" /></center>
<br class=""nLine"" />&mdash;embryonic (em-bri-<b>on</b>-ik) <span class=""abrv""><i>adj.</i></span>"
"embryology","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embryology</b> (em-bri-<b>ol</b>-ŏji) <span class=""abrv""><i>n.</i></span><div class=""content"">the study of growth and development of the embryo and fetus from fertilization of the ovum until birth.
<br class=""nLine"" />&mdash;embryological <span class=""abrv""><i>adj.</i></span>"
"embryoscopy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embryoscopy</b> (em-bri-<b>os</b>-kŏpi) <span class=""abrv""><i>n.</i></span><div class=""content"">examination of an embryo or fetus during the first 12 weeks of pregnancy by means of a fibreoptic endoscope inserted through the cervix. Direct visualization of the embryo or fetus permits the diagnosis of malformations."
"emesis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emesis</b> (<b>em</b>-i-sis) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://vomiting""><span class=""links"">VOMITING</span></a>."
"emetic","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emetic</b> (i-<b>met</b>-ik) <span class=""abrv""><i>n.</i></span><div class=""content"">an agent that causes vomiting, such as apomorphine, ipecacuanha, or common salt."
"eminence","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>eminence</b> (<b>em</b>in-ĕns) <span class=""abrv""><i>n.</i></span><div class=""content"">a projection, often rounded, on an organ or tissue, particularly on a bone."
"Emiscan","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Emiscan</b> (em-i-<b>skan</b>) <span class=""abrv""><i>n.</i></span><div class=""content"">trade name for computerized tomography: a development of diagnostic radiology for the examination of the soft tissues of the body. See also <a href=""entry://CT scanner""><span class=""links"">CT SCANNER</span></a>."
"emissary veins","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emissary veins</b> (<b>em</b>-iss-er-i) <span class=""abrv""><i>pl. n.</i></span><div class=""content"">a group of veins within the skull that drain blood from the venous sinuses of the dura mater to veins outside the skull."
"emission","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emission</b> (i-<b>mish</b>-ŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the flow of semen from the erect penis, usually occurring while the subject is asleep (<i>nocturnal e.</i> )."
"EMLA cream","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>EMLA cream</b> (<b>em</b>-lă) <span class=""abrv""><i>n.</i></span><div class=""content"">a cream containing a <i>e</i>utectic <i>m</i>ixture of <i>l</i>ocal anaesthetics. Applied to the skin as a thick coating, it gives a helpful degree of local anaesthesia, allowing blood samples to be taken and facilitating biopsy procedures in young children."
"emmetropia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emmetropia</b> (em-i-<b>troh</b>-piă) <span class=""abrv""><i>n.</i></span><div class=""content"">the state of refraction of the normal eye, in which parallel light rays are brought to a focus on the retina with the accommodation relaxed. Compare <a href=""entry://ametropia""><span class=""links"">AMETROPIA</span></a>, <a href=""entry://hypermetropia""><span class=""links"">HYPERMETROPIA</span></a>, <a href=""entry://myopia""><span class=""links"">MYOPIA</span></a>."
"emollient","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emollient</b> (i-<b>mol</b>-iĕnt) <span class=""abrv""><i>n.</i></span><div class=""content"">an agent that soothes and softens the skin, such as lanolin or liquid paraffin. Emollients are used alone as moisturizers to lessen the need for active drug therapy (such as corticosteroids for eczema) and in skin preparations as a base for more active drugs, such as antibiotics."
"emotion","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emotion</b> (i-<b>moh</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">a state of arousal that can be experienced as pleasant or unpleasant. Emotions can have three components: for example, fear can involve an unpleasant subjective experience, an increase in physiological measures such as heart rate, and a tendency to flee from the situation provoking the fear."
"empathy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empathy</b> (<b>em</b>-pă-thi) <span class=""abrv""><i>n.</i></span><div class=""content"">the ability to understand the thoughts and emotions of another person."
"emphysema","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emphysema</b> (em-fi-<b>see</b>-mă) <span class=""abrv""><i>n.</i></span><div class=""content"">air in the tissues. <i>pulmonary e.</i> emphysema in which the alveoli of the lungs are enlarged and damaged, which reduces the surface area for the exchange of oxygen and carbon dioxide. Severe emphysema causes breathlessness, which is made worse by infections. <i>surgical e.</i> emphysema in which air escapes into surrounding tissues through wounds or surgical incisions, usually into the tissues of the chest and neck from leaks in the lungs or oesophagus. Bacteria may form gas in soft tissues."
"empirical","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empirical</b> (im-<b>pi</b>-ri-kăl) <span class=""abrv""><i>adj.</i></span><div class=""content"">describing a system of treatment based on experience or observation, rather than of logic or reason."
"Employment Service","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Employment Service</b> (im-<b>ploi</b>-mĕnt) <span class=""abrv""><i>n.</i></span><div class=""content"">an executive agency with responsibility for running public employment services, including the employment and training of the disabled."
"empyema","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empyema</b>
<i>(pyothorax)</i> (em-py-<b>ee</b>-mă) <span class=""abrv""><i>n.</i></span><div class=""content"">pus in the pleural cavity, usually secondary to infection in the lung or in the space below the diaphragm."
"emulsion","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emulsion</b> (i-<b>mul</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">a preparation in which fine droplets of one liquid (such as oil) are dispersed in another liquid (such as water). In pharmacy medicines are prepared in the form of emulsions to disguise the taste of an oil, which is dispersed in a flavoured liquid."
"EN","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>EN</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://enrolled nurse""><span class=""links"">ENROLLED NURSE</span></a>."
"en-","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>en-</b>
<i>(em-)</i>
<span class=""abrv""><i>prefix</i></span><div class=""content""><i>denoting</i> in; inside."
"enalapril","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enalapril</b> (en-<b>al</b>-ă-pril) <span class=""abrv""><i>n.</i></span><div class=""content"">a drug administered by mouth for the treatment of high blood pressure (hypertension). It inhibits the action of angiotensin, which results in decreased vasopressor (blood-vessel constricting) activity and decreased aldosterone secretion. Trade name: <i>Innovace</i> ."
"enamel","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enamel</b> (i-<b>nam</b>-ĕl) <span class=""abrv""><i>n.</i></span><div class=""content"">the extremely hard outer covering of the crown of a tooth, which consists of crystalline hydroxyapatite."
